  x y z (in amstrongs)
  -13912.432345707133       -10400.392659806408        14600.272832475133     
  -3846.6944543583177        367.08637529746210       -1451.1626069823590     
  -1153.0482837168058       -5002.6781588440472       -6785.6905795760777     
  -17019.017886929527       -5883.1693370657786       -3553.1250668423236     
   17189.862455784012        8042.0389345591784       -8718.0293141663515     
  -13495.789272693512       -13602.280961451201       -5398.9270453168865     
   4992.4002064384158       -8631.4920599297711       -2503.9893968543797     
   140.28234222624801        15430.203765922884        14081.829881606613     
   176.46361369127609        16784.911991096342       -8806.3805484340246     
   15612.912183008393        14758.685532318332        13976.962077129379     
   6613.4386284498169        16869.630223315347       -7869.6991258548114     
  -1168.0075345716527       -7599.2423866652834        5329.7960464998805     
   13619.233365162847        7025.6812394163580        850.63243263561299     
   5035.5726874670727       -5024.8774087472111       -3770.0752093721949     
   14758.836298718106       -5119.4641326957617       -1495.1786539716827     
  -4712.9862099397142       -9172.6121119403124       -23016.042119835740     
   934.24908877310338        13909.086249290698        3631.8339727597631     
   3856.8361941315297        898.41264832727541       -11820.936106381212     
  -7055.0157606824896        12557.520707884651        11112.100145210319     
   1758.4547391201515        3755.3362080873558       -11548.929607085418     
   7786.4360376757832        5288.2474964756921       -16476.083686496124     
   9016.9122194664360       -183.55999445757848        5365.2794289947024     
   17973.446875828682        2448.9028886447854       -657.83670891896031     
   540.60338099011426       -5896.1205292054374        556.09798337715108     
   2604.9672120434357       -12312.132880479972        17670.489911580204     
   12148.385853440730       -4075.9586288272540        2181.6988595310709     
  -11929.969927029722        2848.1183436686738       -9807.3496924165047     
   7664.4244427660597        2369.9678551057218       -10665.725816149381     
  -733.41922482329028        2185.7933450099754       -1843.3713298667146     
  -16615.671113068929       -6875.0014750940109       -19897.608997267300     
   6483.7937861863566        9536.0879118489156        2559.6890835273343     
  -17661.113419865371        785.41782120276605       -13129.892670363140     
   5939.3332834620378       -13977.188686166000        2664.6107636742381     
   1504.4956442538378        3663.9488766845861        19338.445246567557     
  -14758.423911357744       -9366.8873594025790        14347.540121807300     
   19448.354822039601        9993.6985396528307       -7732.2078952659112     
  -2393.7478273835814        7268.2737616611603        5132.9235090683433     
  -31.776700921300321        8153.7250257180140        2828.1887109786785     
   14268.094848607938        1111.1225669024600        16876.886162011335     
   2469.8132042650545       -6674.3882277300763        492.11948021801686     
  -6885.1863261866256        5583.5796406261134       -227.26475241401505     
  -1131.2699597751216       -15011.442589581646       -8551.0566467412336     
  -7646.4230529117776        20667.270483180335       -4393.6862955374199     
   1804.2620240340916        32002.676280323616        16520.832809562140     
  -7532.9004175346781       -8182.3538707699072        12679.469837888622     
  -5748.6199306431326        1468.0030650658855       -1588.1728212011462     
   9565.3673814855520        3183.8825255632200       -8662.7935488836592     
  -10913.884027298942        1046.3987600971057       -17387.947852314850     
  -1091.7911990820946       -5929.8437268077278        8233.1501250113470     
   1462.5076808808328        17483.267830567605       -18762.173774704988     
  -8230.8620506144616       -10653.059144212317       -3360.5686179131471     
   16630.550106639534        12435.601704369825        9374.3419365047212     
  -17939.845893532907       -9590.8593178306637        18984.590075584631     
   2931.3496517505746        20667.619663895814       -5306.8845826345014     
   4525.2102755398237        20430.260603326104       -2809.6546569111629     
   17460.395111523110       -8197.3837720396295        1161.9109660975778     
   1021.6423826715652       -3760.2115835582645        156.18961314270018     
  -4646.9255790606549        3764.2491014654870        940.00855555111900     
   14822.231464997269       -13998.672232116944        1121.7536729542721     
   555.45569807784057       -5163.7068434782605       -6454.9334724189293     
  -21714.974178965713        2041.9319307502378       -25135.397292884980     
   13466.864914124497        16343.956256760506       -2199.5305401046990     
  -20280.951564900515       -68.735524651644411       -14097.355012464497     
  -4865.9970702348091       -7007.0063184427927       -10875.145932122154     
  -10110.750766840580        5917.4316261241765        7589.4005333329815     
  -319.96557560725415        3493.4834461913802        16696.428936948621     
  -13129.818183278698        28917.262441504921       -13676.678000421705     
  -16037.013070462057       -16157.464149516030        9038.9840731312615     
   11984.636408676088        3593.7596314042571        15473.374478307494     
   2125.2834724518443       -4791.0295303353114       -18716.490638881733     
  -3567.6172865305243        12813.769371125429        651.75037050075480     
   373.01673799062178        6210.4314302009670        10574.178045471974     
  -6579.0109112465934        13190.871418622817        5605.3727234449188     
  -1395.5488038349649        17938.635875476648       -10306.312319009268     
  -2842.1813937917636        10573.072830908226        11530.210970520284     
   805.76438499368953        1251.1030214580883       -510.10998947369762     
   6276.9700933630593       -1030.4396069687386        8312.8359451416018     
  -1900.7423446790631       -5786.4992404907989        23120.559002546077     
