           1  0.15000000596046448      delr   28.000000000000000      acc_r=  0.60250137799682935      delv  0.15000000596046448      acc_v=  0.52193532213587368                1
           1  0.15000000596046448      delr   28.000000000000000      acc_r=  0.60282836980665133      delv  0.15000000596046448      acc_v=  0.52255323353589245                2
           2   1.8000000052981906      delr   22.400000333786011      acc_r=   2.9493650170530246E-002 delv  0.12000000655651100      acc_v=  0.21534219102531962                0
           2   1.8000000052981906      delr   17.920000534057621      acc_r=   1.9878294516827627E-002 delv   9.6000006675720354E-002 acc_v=  0.26548007019303083                0
           2   1.8000000052981906      delr   14.336000640869150      acc_r=   2.0459613397843999E-002 delv   7.6800006484985542E-002 acc_v=  0.33617447981950366                0
           2   1.8000000052981906      delr   11.468800683593765      acc_r=   1.7283945659234686E-002 delv   6.1440006103515854E-002 acc_v=  0.41338681373777891                0
           2   1.8000000052981906      delr   9.1750406835937692      acc_r=   1.8051005460783063E-002 delv   4.9152005615234633E-002 acc_v=  0.48608673853096013                0
           2   1.8000000052981906      delr   7.3400326562500231      acc_r=   1.7509846778800634E-002 delv   3.9321605078125273E-002 acc_v=  0.56956630734519931                0
           2   1.8000000052981906      delr   5.8720262125000264      acc_r=   1.9035934342090600E-002 delv   4.7185927968750568E-002 acc_v=  0.63700175482577082                0
           2   1.8000000052981906      delr   4.6976210400000280      acc_r=   1.9191555113347143E-002 delv   3.7748742937500551E-002 acc_v=  0.58310353472048138                0
           2   1.8000000052981906      delr   3.7580968880000292      acc_r=   2.1663415363886544E-002 delv   4.5298493325000994E-002 acc_v=  0.64051140636751069                0
           2   1.8000000052981906      delr   3.0064775552000294      acc_r=   2.3705561484762720E-002 delv   3.6238795200000916E-002 acc_v=  0.58811732263725247                0
           2   1.8000000052981906      delr   2.4051820800000288      acc_r=   2.8417356836420483E-002 delv   4.3486555968001508E-002 acc_v=  0.66532965655552767                0
           2   1.8000000052981906      delr   1.9241456926720277      acc_r=   3.7673278708769284E-002 delv   3.4789245292801349E-002 acc_v=  0.60917523188769118                0
           2   1.8000000052981906      delr   1.5393165770752262      acc_r=   5.8958184196760882E-002 delv   4.1747096010242103E-002 acc_v=  0.67485585359739286                0
           2   1.8000000052981906      delr   1.2314532800102644      acc_r=   8.3881603717228026E-002 delv   5.0096517202947187E-002 acc_v=  0.62120832288794181                0
           2   1.8000000052981906      delr  0.98516263868827858      acc_r=  0.12624860568808979      delv   4.0077214359554775E-002 acc_v=  0.56380045124091249                0
           2   1.8000000052981906      delr  0.78813012269467664      acc_r=  0.17990263159744219      delv   4.8092659142496233E-002 acc_v=  0.63048383053396839                0
           2   1.8000000052981906      delr  0.63050410755098452      acc_r=  0.24478243714175849      delv   3.8474127887306156E-002 acc_v=  0.56405114063675110                0
           2   1.8000000052981906      delr  0.50440329355698232      acc_r=  0.31977458080282245      delv   4.6168955299356766E-002 acc_v=  0.63775382301328654                0
           2   1.8000000052981906      delr  0.50440329355698232      acc_r=  0.39842130257597558      delv   4.6168955299356766E-002 acc_v=  0.58185008774128855                1
           2   1.8000000052981906      delr  0.50440329355698232      acc_r=  0.40065954999027059      delv   4.6168955299356766E-002 acc_v=  0.58421026629119110                2
           3   3.4500000046359167      delr  0.40352264085854167      acc_r=  0.28925182553204731      delv   3.6935164789862251E-002 acc_v=  0.51642015542742536                0
           3   3.4500000046359167      delr  0.32281811749719808      acc_r=  0.37442357564324091      delv   2.9548132272191278E-002 acc_v=  0.59964903484582599                0
           3   3.4500000046359167      delr  0.32281811749719808      acc_r=  0.46033326941168318      delv   3.5457760135594277E-002 acc_v=  0.67034344447229888                0
           3   3.4500000046359167      delr  0.32281811749719808      acc_r=  0.46001098381443578      delv   3.5457760135594277E-002 acc_v=  0.60165455001253443                1
           3   3.4500000046359167      delr  0.32281811749719808      acc_r=  0.46058333345047420      delv   4.2549313853470890E-002 acc_v=  0.61029593399535598                1
           3   3.4500000046359167      delr  0.32281811749719808      acc_r=  0.46028753600324834      delv   4.2549313853470890E-002 acc_v=  0.55036806481893186                2
           4   5.1000000039736433      delr  0.32281811749719808      acc_r=  0.40059095732878452      delv   4.2549313853470890E-002 acc_v=  0.51441464026071693                1
