 SAMPLE,  P POTENTIAL,  P TAIL,  P DYNAMIC,  P
           1   1.9463317294636227      -0.48406472391689209        1.3455851745844605        2.8078521801311913     
           2   1.5735398575694897      -0.48406472391689209        1.3455851745844605        2.4350603082370581     
           3   1.5360648553462140      -0.48406472391689209        1.3455851745844605        2.3975853060137826     
           4   1.9621718113462405      -0.48600673858489585        1.3482816429980040        2.8244467157593487     
           5   1.5749665086819149      -0.47999110508732401        1.3399113651566312        2.4348867687512223     
           6   1.2679829143410239      -0.47065830194258440        1.3268210041041986        2.1241456165026382     
           7  0.82672001077062052      -0.45505721053793780        1.3046453668252722        1.6763081670579549     
           8   1.3455661108567258      -0.46958276628800560        1.3253041292458205        2.2012874738145407     
           9   1.8458053577947344      -0.47508558951669416        1.3330468250752703        2.7037665933533104     
          10   1.4668725736011912      -0.46900760421713550        1.3244922401842043        2.3223572095682599     
          11   2.3535239052452344      -0.48772091297366565        1.3506572844637483        3.2164602767353170     
          12   1.8867385512174482      -0.47253168156012720        1.3294589804273280        2.7436658500846489     
          13   1.6862408533987985      -0.46891446494543138        1.3243607195364664        2.5416871079898335     
          14   1.6818950037420370      -0.46557255566599953        1.3196329838116623        2.5359554318876998     
          15   1.2676459396480608      -0.45450399922531931        1.3038520994644531        2.1169940398871949     
          16   1.4914938886862688      -0.46839157411010945        1.3236221101582213        2.3467244247343806     
          17   1.7760172250132644      -0.47603120781546232        1.3343728249219384        2.6343588421197408     
          18   1.5195955958988987      -0.47431587863960734        1.3319665180799254        2.3772462353392170     
          19   1.4592201687246753      -0.47431587863960734        1.3319665180799254        2.3168708081649934     
          20   1.8184986819422952      -0.47431587863960734        1.3319665180799254        2.6761493213826135     
          21   1.8503841013293845      -0.47431587863960734        1.3319665180799254        2.7080347407697025     
          22   2.0226924246209537      -0.47741292282570819        1.3363079785258805        2.8815874803211257     
          23   1.8035952800331150      -0.47149995000000833        1.3280068086718446        2.6601021387049513     
          24   1.8699950287334033      -0.47149995000000833        1.3280068086718446        2.7265018874052398     
          25   2.0958729351439791      -0.47149995000000833        1.3280068086718446        2.9523797938158154     
          26   1.9860346984498474      -0.46835304366370650        1.3235676676762678        2.8412493224624087     
          27   1.7000175377409692      -0.46835304366370650        1.3235676676762678        2.5552321617535307     
          28   1.6000635891950867      -0.46835304366370650        1.3235676676762678        2.4552782132076478     
          29   1.4739303577908203      -0.46835304366370650        1.3235676676762678        2.3291449818033816     
          30   1.5302032078940349      -0.46835304366370650        1.3235676676762678        2.3854178319065964     
          31   1.9963555812983791      -0.47447469634801670        1.3321894941332415        2.8540703790836037     
          32   1.6561960093539507      -0.47447469634801670        1.3321894941332415        2.5139108071391756     
          33   1.3424674085275827      -0.47747064939908795        1.3363887661891016        2.2013855253175967     
          34   1.9466944275435361      -0.49521231443994423        1.3609908142395126        2.8124729273431042     
          35   1.6625077568746061      -0.49218653680738628        1.3568265748540194        2.5271477949212393     
          36   1.7461623141219840      -0.49218653680738628        1.3568265748540194        2.6108023521686170     
          37   1.5828107466886754      -0.47799418941604838        1.3371212314341316        2.4419377887067588     
          38   1.3900003762137303      -0.46808924179909600        1.3231948625844028        2.2451059969990368     
          39   1.5161442287906950      -0.47408463664791040        1.3316417934038660        2.3737013855466507     
          40   1.6796720458146068      -0.47408463664791040        1.3316417934038660        2.5372292025705625     
          41   1.6117504018316866      -0.47408463664791040        1.3316417934038660        2.4693075585876425     
          42   1.3580138928658645      -0.46719774358406202        1.3219342182973464        2.2127503675791491     
          43   1.3478261687187054      -0.46729411211294580        1.3220705484584163        2.2026026050641758     
          44   2.0115378382622775      -0.48257887087926460        1.3435184277825627        2.8724773951655758     
          45   2.1160071666285147      -0.48758852221434379        1.3504739555608176        2.9788925999749885     
          46   2.3194223841531638      -0.49149798954372226        1.3558771724180416        3.1838015670274831     
          47   1.9274234970488229      -0.48378113780712517        1.3451909657623484        2.7888333250040462     
          48   1.6958315782482782      -0.47260942971053210        1.3295683474067661        2.5527904959445120     
          49   1.9233120364924097      -0.47908090419442279        1.3386403340590260        2.7828714663570127     
          50   1.9057148302035540      -0.48180344498586042        1.3424385858364258        2.7663499710541197     
          51   1.8357724969390095      -0.48180344498586042        1.3424385858364258        2.6964076377895747     
          52   1.1932542110038484      -0.46527090576904223        1.3192054117310821        2.0471887169658882     
          53  0.90257575026984360      -0.45197285886620892        1.3002164435863206        1.7508193349899552     
