 SAMPLE,  P POTENTIAL,  P TAIL,  P DYNAMIC,  P
           1   10.665450196879052      -0.97727858867087536        1.9119153856123901        11.600086993820566     
           2   11.521750092958746      -0.99270783426493014        1.9269489126821557        12.455991171375970     
           3   12.160796135504608       -1.0052691289073545        1.9391019767831659        13.094628983380419     
           4   11.399219407260665       -1.0008227406986718        1.9348088203465819        12.333205486908575     
           5   11.527689349375063      -0.99898007442420300        1.9330268616891204        12.461736136639979     
           6   12.861633466810151       -1.0221355408892683        1.9553014435263598        13.794799369447242     
           7   11.022380710803453      -0.99049802224360828        1.9248029805665126        11.956685669126358     
           8   11.334695932448781      -0.99049802224360828        1.9248029805665126        12.269000890771686     
           9   12.217877530261251       -1.0026641792738549        1.9365879537150401        13.151801304702436     
          10   10.985933154563892      -0.98845538613227701        1.9228172617240069        11.920295030155621     
          11   11.287395463057512      -0.98845538613227701        1.9228172617240069        12.221757338649242     
          12   11.893252121672610       -1.0009086925599819        1.9348919004177367        12.827235329530366     
          13   11.822861042206581       -1.0009086925599819        1.9348919004177367        12.756844250064336     
          14   11.862520147381533       -1.0046887164927047        1.9385421061327972        12.796373537021625     
          15   12.787340164219387       -1.0231605458131667        1.9562815930877309        13.720461211493951     
          16   11.521765557430696      -0.99939611457276956        1.9334293387198045        12.455798781577730     
          17   10.931131031546505      -0.98670892583496173        1.9211178382104859        11.865539943922029     
          18   11.306690266084519      -0.98670892583496173        1.9211178382104859        12.241099178460045     
          19   12.283464676358879       -1.0014148252728416        1.9353810500885544        13.217430901174591     
          20   12.128930490682624       -1.0014148252728416        1.9353810500885544        13.062896715498336     
          21   11.343427249257575       -1.0014148252728416        1.9353810500885544        12.277393474073289     
          22   12.361118864703311       -1.0087465595737886        1.9424529556987766        13.294825260828299     
          23   12.239012878780906       -1.0148487473954722        1.9483193157026868        13.172483447088121     
          24   12.015175733280973       -1.0129345569038628        1.9464810050247845        12.948722181401894     
          25   11.276822003256658       -1.0039773321328798        1.9378556782309033        12.210700349354681     
          26   11.739133512841267       -1.0039773321328798        1.9378556782309033        12.673011858939290     
          27   13.121345888683003       -1.0306617194701353        1.9634396145034239        14.054123783716291     
          28   11.308100558502298       -1.0012173056959064        1.9351901728973573        12.242073425703749     
          29   11.616522170346634       -1.0056892535276138        1.9395071316612662        12.550340048480287     
          30   12.570010605852802       -1.0204553029451249        1.9536936709649166        13.503248973872594     
          31   12.506934981954169       -1.0204553029451249        1.9536936709649166        13.440173349973961     
          32   12.580288573415158       -1.0204553029451249        1.9536936709649166        13.513526941434950     
          33   12.123567300042474       -1.0176420808579196        1.9509988114221994        13.056924030606753     
          34   10.849728978950049      -0.99816046056070729        1.9322337223885480        11.783802240777890     
          35   10.942993461829509      -0.99816046056070729        1.9322337223885480        11.877066723657348     
          36   11.622177000550117       -1.0170769387528387        1.9504569977933461        12.555557059590624     
          37   11.708344197023758       -1.0170769387528387        1.9504569977933461        12.641724256064265     
          38   11.231240103679836       -1.0105710781011366        1.9442088181076469        12.164877843686346     
          39   11.411486283532348       -1.0105710781011366        1.9442088181076469        12.345124023538858     
          40   12.180114295865396       -1.0288361797395553        1.9616999915329087        13.112978107658749     
          41   12.598992338022478       -1.0324395307320584        1.9651322751628542        13.531685082453276     
          42   11.318434803416167       -1.0096560101140284        1.9433283821794560        12.252107175481594     
          43   11.386844349109939       -1.0096560101140284        1.9433283821794560        12.320516721175366     
          44   12.275388028032081       -1.0227182427997290        1.9558587059956105        13.208528491227963     
          45   13.138437828314448       -1.0368962843630216        1.9693691718076591        14.070910715759087     
          46   13.280373466663796       -1.0368962843630216        1.9693691718076591        14.212846354108436     
          47   13.088611587331405       -1.0343261129078014        1.9669269039659338        14.021212378389539     
          48   13.449639652152689       -1.0343261129078014        1.9669269039659338        14.382240443210822     
          49   13.606490795570892       -1.0343261129078014        1.9669269039659338        14.539091586629024     
          50   13.242618265906700       -1.0343261129078014        1.9669269039659338        14.175219056964831     
          51   11.938979562183649       -1.0153395180050897        1.9487903525390646        12.872430396717624     
          52   11.536947518660002       -1.0064533883112834        1.9402438221674563        12.470737952516174     
          53   11.817691186488105       -1.0030550613111546        1.9369653999722773        12.751601525149226     
          54   12.423019194109246       -1.0132726938986292        1.9468058642736081        13.356552364484225     
          55   12.547607918442878       -1.0132726938986292        1.9468058642736081        13.481141088817857     
          56   12.283451537143240       -1.0132726938986292        1.9468058642736081        13.216984707518218     
          57   12.362427333896877       -1.0132726938986292        1.9468058642736081        13.295960504271855     
          58   10.602084607508731      -0.98433597787842597        1.9188063881692539        11.536555017799559     
