 SAMPLE,  P POTENTIAL,  P TAIL,  P DYNAMIC,  P
           1  0.84593222638153986      -0.36014687333709333        1.1606447212566628        1.6464300743011093     
           2  0.52890377080555606      -0.34814342267414250        1.1411390663137762        1.3218994144451897     
           3   1.2105187587315862      -0.36301039956981940        1.1652497263660038        2.0127580855277705     
           4  0.97350385696929564      -0.36301039956981940        1.1652497263660038        1.7757431837654800     
           5  0.99410092396326200      -0.36301039956981940        1.1652497263660038        1.7963402507594464     
           6  0.84134607186277777      -0.35691815538639765        1.1554304164339562        1.6398583329103362     
           7  0.85776762339288370      -0.35691815538639765        1.1554304164339562        1.6562798844404423     
           8  0.54044368979565105      -0.34490922373170968        1.1358261952266724        1.3313606612906137     
           9  0.96374295341164673      -0.36334227223865068        1.1657822540725018        1.7661829352454979     
          10  0.83596248084940927      -0.36334227223865068        1.1657822540725018        1.6384024626832603     
          11  0.57043197861259776      -0.35573608856069849        1.1535155114964120        1.3682114015483111     
          12  0.58238730990411092      -0.35108786226298583        1.1459545250269509        1.3772539726680759     
          13   1.0016621299345383      -0.36849904284396356        1.1740258467473812        1.8071889338379559     
          14  0.71873695699038143      -0.36124361939633809        1.1624106187056946        1.5199039562997378     
          15  0.78557658227867433      -0.36124361939633809        1.1624106187056946        1.5867435815880309     
          16  0.80980018055081116      -0.36532898931604946        1.1689650961146798        1.6134362873494414     
          17   1.0215485595451714      -0.36816428439527432        1.1734924608718800        1.8268767360217770     
          18  0.98216492932521560      -0.36816428439527432        1.1734924608718800        1.7874931058018213     
          19  0.93958489906375564      -0.36330497334435363        1.1657224158588275        1.7420023415782295     
          20  0.47661038740649042      -0.35668137685059209        1.1550470981487988        1.2749761087046971     
          21  0.59075985813364185      -0.36535088505908803        1.1690001261514624        1.3944090992260163     
          22  0.84996142082743764      -0.36509662020311284        1.1685932742811962        1.6534580749055210     
          23  0.85824170326171290      -0.36663630963909699        1.1710547839657082        1.6626601775883241     
          24  0.38073855750639896      -0.34906845271869652        1.1426540851228855        1.1743241899105878     
          25  0.81290257158424784      -0.36775043090008391        1.1728327139399048        1.6179848546240687     
          26   1.0870774521706990      -0.36775043090008391        1.1728327139399048        1.8921597352105199     
          27  0.56274241118352175      -0.34978486301152095        1.1438260466019148        1.3567835947739155     
          28  0.81016402238095986      -0.34978486301152095        1.1438260466019148        1.6042052059713536     
          29  0.87980560166276045      -0.34978486301152095        1.1438260466019148        1.6738467852531542     
          30  0.53532778952965021      -0.33580940337654869        1.1207426586238747        1.3202610447769763     
          31  0.59922064896866079      -0.33845482573161456        1.1251484636403928        1.3859142868774390     
          32  0.79873270265353147      -0.34705992767193211        1.1393619510610209        1.5910347260426203     
          33  0.93059049370198987      -0.35160739134863112        1.1468020858310843        1.7257851881844430     
          34  0.94522196915138867      -0.35160739134863112        1.1468020858310843        1.7404166636338418     
          35  0.52564134602205470      -0.33626788894638693        1.1215074809622574        1.3108809380379252     
          36  0.65177561808695950      -0.33626788894638693        1.1215074809622574        1.4370152101028300     
          37  0.64301907933295599      -0.33626788894638693        1.1215074809622574        1.4282586713488263     
          38  0.77915649382341245      -0.33947372538838155        1.1268407897485910        1.5665235581836219     
          39  0.78828800893002471      -0.33691177591386118        1.1225807007429265        1.5739569337590900     
          40  0.57401940617559366      -0.33824034508161260        1.1247919008150857        1.3605709619090667     
          41  0.69674924357655244      -0.34988600254020846        1.1439914020505129        1.4908546430868568     
          42  0.73599090205800155      -0.34988600254020846        1.1439914020505129        1.5300963015683060     
          43  0.71166349386492389      -0.34988600254020846        1.1439914020505129        1.5057688933752282     
          44  0.90681595805391391      -0.35034010649805430        1.1447335331617072        1.7012093847175669     
          45   1.1273982390034858      -0.35483978991081411        1.1520614188551754        1.9246198679478472     
          46   1.0639867288995148      -0.35106312713985199        1.1459141564631261        1.8588377582227888     
          47   1.0543307819572247      -0.35106312713985199        1.1459141564631261        1.8491818112804990     
          48   1.0709364533726942      -0.34972333546056616        1.1437254420333347        1.8649385599454626     
          49  0.66442485149759833      -0.34323932310948690        1.1330732705675297        1.4542587989556410     
          50  0.63503888205229364      -0.34323932310948690        1.1330732705675297        1.4248728295103366     
          51  0.59273004072757851      -0.34323932310948690        1.1330732705675297        1.3825639881856213     
          52  0.74639160033625429      -0.35119737156260611        1.1461332308534804        1.5413274596271287     
          53  0.72296601038764807      -0.35977745283155144        1.1600493031099481        1.5232378606660448     
          54  0.72756152727311718      -0.35977745283155144        1.1600493031099481        1.5278333775515138     
          55  0.62230354608669847      -0.36302071107661571        1.1652662760229306        1.4245491110330133     
          56  0.53108032458951915      -0.35126828336507820        1.1462489354083141        1.3260609766327551     
          57  0.20837255253150955      -0.35270576217409427        1.1485919113651888        1.0042587017226041     
          58  0.46940351502458844      -0.36472421075594741        1.1679971222137695        1.2726764264824104     
          59  0.80735831370140365      -0.36926209564643486        1.1752407487294145        1.6133369667843833     
          60  0.58304912236117579      -0.36317549480413502        1.1655146709912503        1.3853882985482910     
          61  0.59543998694654854      -0.36083476161311551        1.1617526206745550        1.3963578460079880     
          62  0.68364843461439972      -0.36578364733177832        1.1696922682125455        1.4875570554951669     
          63  0.66289810939695848      -0.36536926209638437        1.1690295259554029        1.4665583732559770     
          64  0.48341977982927548      -0.36536926209638437        1.1690295259554029        1.2870800436882939     
          65  0.48078215841329497      -0.36253673506772993        1.1644892555986424        1.2827346789442073     
          66  0.61789887860459292      -0.36750254769125423        1.1724373717190282        1.4228337026323667     
          67  0.76979386948322182      -0.37031392920780604        1.1769133799545988        1.5763933202300144     
          68  0.78581645024461688      -0.37555223136930344        1.1852082053817476        1.5954724242570610     
          69  0.75642912490882819      -0.37555223136930344        1.1852082053817476        1.5660850989212725     
          70  0.81774118971225196      -0.37555223136930344        1.1852082053817476        1.6273971637246962     
          71  0.59897023457950715      -0.37870447059012258        1.1901718994446866        1.4104376634340712     
          72  0.73668268201242115      -0.37444489375278461        1.1834595877604501        1.5456973760200867     
          73  0.74777356188986710      -0.37405800495706681        1.1828480350402073        1.5565635919730076     
          74  0.66732328446723577      -0.37001600379654015        1.1764398588063640        1.4737471394770596     
          75  0.46248006326962271      -0.36586423122900380        1.1698211055339973        1.2664369375746163     
          76  0.81228731493182738      -0.37906564556884786        1.1907393047725234        1.6239609741355030     
          77  0.46313619828474784      -0.37788955099887661        1.1888906672373445        1.2741373145232158     
          78  0.92101799872011469      -0.37687854748983657        1.1872992265000428        1.7314386777303210     
          79  0.84812734710783511      -0.36775904337968657        1.1728464473550668        1.6532147510832154     
          80  0.46537833433109865      -0.35481220512700484        1.1520166381066188        1.2625827673107126     
          81  0.59102953147357640      -0.35481220512700484        1.1520166381066188        1.3882339644531903     
          82  0.88831551171954715      -0.36289574803111063        1.1650656982711456        1.6904854619595822     
          83   1.0667252284809789      -0.36289574803111063        1.1650656982711456        1.8688951787210140     
          84  0.80590417828566019      -0.36289574803111063        1.1650656982711456        1.6080741285256952     
          85  0.80610931371008887      -0.36270516007875508        1.1647597196963864        1.6081638733277202     
          86  0.80604086619425819      -0.36058398934713964        1.1613488541812635        1.6068057310283821     
          87  0.76268992570825911      -0.35974623061815492        1.1599989663080761        1.5629426613981803     
          88  0.53505948977987883      -0.36069254241255350        1.1615236518638594        1.3358905992311847     
          89  0.71202142942134627      -0.36718882932423252        1.1719368395869021        1.5167694396840159     
          90  0.64789575046044667      -0.36718882932423252        1.1719368395869021        1.4526437607231162     
          91  0.47012645230884992      -0.36433755510279181        1.1673778427245598        1.2731667399306179     
          92  0.97549020481852100      -0.37921360935943615        1.1909716775996195        1.7872482730587045     
          93  0.88920573302763906      -0.36704937838036855        1.1717142794149100        1.6938706340621805     
          94  0.56863692934829457      -0.36704937838036855        1.1717142794149100        1.3733018303828359     
          95  0.59703246908185970      -0.36704937838036855        1.1717142794149100        1.4016973701164011     
          96  0.71496017201326256      -0.36197985291133938        1.1635945428074457        1.5165748619093689     
          97  0.42524533685762861      -0.34940781111979846        1.1432093846070372        1.2190469103448673     
          98  0.60425768763885723      -0.34940781111979846        1.1432093846070372        1.3980592611260960     
          99  0.85028155123274440      -0.35831512211456401        1.1576893678560625        1.6496557969742429     
         100  0.76622901565131318      -0.37329696989990202        1.1816441480181603        1.5745761937695715     
