 SAMPLE,  P POTENTIAL,  P TAIL,  P DYNAMIC,  P
           1   4.5445854388623932      -0.71681309152004036        1.6374288590117247        5.4652012063540774     
           2   4.5949117804415049      -0.71681309152004036        1.6374288590117247        5.5155275479331891     
           3   4.0548729358736741      -0.70176166731325906        1.6201465378284106        4.9732578063888253     
           4   4.1797103678253666      -0.70643526470448459        1.6255325170866850        5.0988076202075669     
           5   4.8666578139429353      -0.71734609744202193        1.6380375233262445        5.7873492398271580     
           6   5.3011168762066170      -0.72975234883076256        1.6521414488805239        6.2235059762563782     
           7   5.5173093706010725      -0.72975234883076256        1.6521414488805239        6.4396984706508338     
           8   4.5850631579398717      -0.70824032480792254        1.6276079457198855        5.5044307788518347     
           9   4.8109909521666392      -0.71563646114013413        1.6360844082414245        5.7314388992679302     
          10   4.6456633118939585      -0.71563646114013413        1.6360844082414245        5.5661112589952495     
          11   4.5978736671742189      -0.71563646114013413        1.6360844082414245        5.5183216142755089     
          12   4.3548488338451605      -0.70922300936790128        1.6287367086025339        5.2743625330797936     
          13   4.3250099370072457      -0.70922300936790128        1.6287367086025339        5.2445236362418779     
          14   4.0379735155533298      -0.70185154249824644        1.6202502812464012        4.9563722543014848     
          15   4.7478829499219843      -0.71122721116802678        1.6310364183446275        5.6676921570985845     
          16   4.5826685159273319      -0.71122721116802678        1.6310364183446275        5.5024777231039330     
          17   4.2474041481370364      -0.69271958016359902        1.6096750326898095        5.1643596006632464     
          18   4.1491965650151270      -0.69271958016359902        1.6096750326898095        5.0661520175413370     
          19   4.2640203678051876      -0.69271958016359902        1.6096750326898095        5.1809758203313976     
          20   4.2583659702953556      -0.68632936649443699        1.6022333493924381        5.1742699531933560     
          21   4.0797594387647127      -0.67786464177832828        1.5923222612506613        4.9942170582370462     
          22   4.3372114901860144      -0.68851173250382913        1.6047786902616255        5.2534784479438104     
          23   4.5596342642695600      -0.68950480604312037        1.6059355979353072        5.4760650561617465     
          24   4.6497996952510237      -0.69858365242072307        1.6164738576267379        5.5676899004570384     
          25   4.4545624397034356      -0.69858365242072307        1.6164738576267379        5.3724526449094503     
          26   4.3171751790370845      -0.69505402106495362        1.6123850259126489        5.2345061838847800     
          27   4.1783158433211813      -0.68250160995376785        1.5977591606807648        5.0935733940481782     
          28   4.4586531381536556      -0.68250160995376785        1.5977591606807648        5.3739106888806525     
          29   3.6309752112573839      -0.66461515627490098        1.5766837682117876        4.5430438231942709     
          30   4.3015453425014680      -0.68903132144432921        1.6053841033335803        5.2178981243907190     
          31   4.1850701407888611      -0.68903132144432921        1.6053841033335803        5.1014229226781120     
          32   5.6718782374203105      -0.72477549117865270        1.6464980686291075        6.5936008148707650     
          33   4.3576728074884956      -0.69351376282110133        1.6105974909517990        5.2747565356191934     
          34   4.8035181202498736      -0.70670161339442306        1.6258389270833988        5.7226554339388489     
          35   4.1192395223284421      -0.68845791506479348        1.6047159703666718        5.0354975776303208     
          36   4.0212768627288424      -0.68845791506479348        1.6047159703666718        4.9375349180307211     
          37   4.4648706762566386      -0.69795098451555970        1.6157417171170985        5.3826614088581772     
          38   4.6846893917492007      -0.70318632419784821        1.6217902459135329        5.6032933134648850     
          39   4.2797321404675568      -0.68675924455103066        1.6027350452071116        5.1957079411236382     
          40   4.3698798507387311      -0.68675924455103066        1.6027350452071116        5.2858556513948125     
          41   4.1248030633997015      -0.67537278095150788        1.5893928425776958        5.0388231250258890     
          42   4.2119842423563947      -0.68050200370382163        1.5954168711512100        5.1268991098037828     
          43   4.1738308450907686      -0.68073036373522988        1.5956845403754811        5.0887850217310202     
          44   4.5649075245672632      -0.70039459582254993        1.6185676999094285        5.4830806286541423     
          45   4.0784196791099676      -0.68929672762155170        1.6056932604229821        4.9948162119113979     
          46   4.5296650248779580      -0.69905245952254658        1.6170161601308322        5.4476287254862434     
          47   3.5039730926212482      -0.67954637918058614        1.5942962608458691        4.4187229742865313     
          48   3.4048280675196319      -0.67954637918058614        1.5942962608458691        4.3195779491849144     
          49   4.2160316921147896      -0.68963999990469804        1.6060930312059261        5.1324847234160176     
          50   4.5088045731050048      -0.69804485128319382        1.6158503632518004        5.4266100850736114     
          51   4.5831153124049901      -0.69607572724587352        1.6135696667764357        5.5006092519355523     
          52   4.7057507334272666      -0.70001301598832755        1.6181267363860452        5.6238644538249840     
          53   3.8383859858791856      -0.68148363748676144        1.5965671621946285        4.7534695105870526     
          54   4.6729195641225294      -0.70088977970210897        1.6191397681573052        5.5911695525777256     
          55   4.4949154845778683      -0.69759672855493182        1.6153316175569927        5.4126503735799290     
          56   4.3368642627122007      -0.69759672855493182        1.6153316175569927        5.2545991517142614     
          57   4.4395629229899711      -0.69642381789580787        1.6139730699482313        5.3571121750423947     
          58   4.2340273994517856      -0.69642381789580787        1.6139730699482313        5.1515766515042092     
          59   4.2948614542456225      -0.69642381789580787        1.6139730699482313        5.2124107062980460     
          60   4.2240945922804354      -0.69642381789580787        1.6139730699482313        5.1416438443328589     
          61   4.4307517780743284      -0.70695679384928778        1.6261324348833954        5.3499274191084361     
          62   4.5906671890323683      -0.70695679384928778        1.6261324348833954        5.5098428300664759     
          63   4.3844821019506144      -0.69384052291733611        1.6109768756466378        5.3016184546799163     
