 SAMPLE,  P POTENTIAL,  P TAIL,  P DYNAMIC,  P
           1   2.7758505679193406      -0.57897957562446689        1.4716044687195360        3.6684754610144097     
           2   2.6404138940980078      -0.56839886428170394        1.4580958601106799        3.5301108899269833     
           3   3.0465738399864715      -0.57392413728525737        1.4651656259385246        3.9378153286397390     
           4   2.9852012361612488      -0.57392413728525737        1.4651656259385246        3.8764427248145159     
           5   3.0874477441458557      -0.57851192827835285        1.4710100341537438        3.9799458500212461     
           6   3.1460013297337923      -0.58346940672355907        1.4772993980755131        4.0398313210857468     
           7   3.0861393729315330      -0.58346940672355907        1.4772993980755131        3.9799693642834875     
           8   3.3171583728149114      -0.57488321708018553        1.4663893278948010        4.2086644836295264     
           9   3.0047342214342603      -0.56218466175075998        1.4501034051901314        3.8926529648736317     
          10   2.8833937098831535      -0.56351805641514241        1.4518220708915799        3.7716977243595906     
          11   2.9239173914132852      -0.56472837721633207        1.4533803421251197        3.8125693563220731     
          12   2.8769899267038914      -0.56472837721633207        1.4533803421251197        3.7656418916126793     
          13   2.4225596215294303      -0.56440384163637758        1.4529626710503516        3.3111184509434044     
          14   2.6338041461794157      -0.57173761044638849        1.4623719805235438        3.5244385162565712     
          15   2.9543039763983314      -0.57055666318879550        1.4608609054607822        3.8446082186703183     
          16   2.8456445017560412      -0.56813247511283882        1.4577541401589937        3.7352661668021963     
          17   2.8828199620718107      -0.56838417885322468        1.4580770239534280        3.7725128071720140     
          18   2.7298618225974383      -0.56661460048785317        1.4558055031788630        3.6190527252884479     
          19   2.5676079099303957      -0.56661460048785317        1.4558055031788630        3.4567988126214058     
          20   2.4614271982079621      -0.56661460048785317        1.4558055031788630        3.3506181008989717     
          21   2.4536241913093408      -0.56720067232842042        1.4565582071311902        3.3429817261121109     
          22   2.9044421673266663      -0.56720067232842042        1.4565582071311902        3.7937997021294358     
          23   2.8144237138641555      -0.56720067232842042        1.4565582071311902        3.7037812486669250     
          24   2.8859223246797394      -0.56720067232842042        1.4565582071311902        3.7752798594825090     
          25   3.1339855720106153      -0.57154130078265275        1.4621209017128955        4.0245651729408580     
          26   2.5443831574238827      -0.56140531447756836        1.4490979294498010        3.4320757723961153     
          27   2.6427469634579297      -0.56140531447756836        1.4490979294498010        3.5304395784301619     
          28   2.6636289534520601      -0.55725874602210967        1.4437364552443352        3.5501066626742857     
          29   2.4463983184723155      -0.55725874602210967        1.4437364552443352        3.3328760276945411     
          30   2.4569354119965139      -0.55725874602210967        1.4437364552443352        3.3434131212187395     
          31   2.4404361583101513      -0.55817392775505603        1.4449214875143244        3.3271837180694197     
          32   3.0350339755451228      -0.57566574266933412        1.4673870061336343        3.9267552390094229     
          33   3.0508209399896438      -0.58089037918465081        1.4740308330793239        3.9439613938843170     
          34   2.5237693639590173      -0.56535765636964408        1.4541898705190046        3.4126015781083776     
          35   2.8090867528414152      -0.56662953624967460        1.4558246903132475        3.6982819069049881     
          36   1.7413967928648719      -0.54456953525232854        1.4272043054326080        2.6240315630451514     
          37   2.2457890030547021      -0.55599669287229425        1.4421006756721593        3.1318929858545674     
          38   2.3275740767387822      -0.55599669287229425        1.4421006756721593        3.2136780595386476     
          39   2.3987531689807287      -0.55599669287229425        1.4421006756721593        3.2848571517805940     
          40   2.1189701535415106      -0.55599669287229425        1.4421006756721593        3.0050741363413760     
          41   2.2282575053076319      -0.55599669287229425        1.4421006756721593        3.1143614881074972     
          42   3.0148516202850222      -0.57606402578571381        1.4678945353938750        3.9066821298931833     
          43   2.4287557924732295      -0.56294439095409599        1.4510829000340062        3.3168943015531394     
          44   2.3431248189736129      -0.56527278471592801        1.4540807147217600        3.2319327489794452     
          45   2.2742284325560655      -0.55604551535153013        1.4421639902436696        3.1603469074482051     
          46   2.1770587789614178      -0.55549697721512126        1.4414524683247221        3.0630142700710188     
          47   2.5157676773715836      -0.55538740754340621        1.4413103007979537        3.4016905706261311     
          48   2.6182291155191928      -0.55573609096983900        1.4417626716589726        3.5042556962083262     
          49   2.2582526833185281      -0.55093035275688240        1.4355153014726227        3.1428376320342686     
          50   2.3897252364959058      -0.55659286526017204        1.4428736211516453        3.2760059923873790     
          51   2.2557823846779108      -0.56250872515712369        1.4505212907890037        3.1437949503097906     
          52   2.0081247721939315      -0.56195262245501232        1.4498041123391945        2.8959762620781140     
          53   2.7077637369533276      -0.57838964347085120        1.4708545562138229        3.6002286496962990     
          54   2.5263774681019773      -0.55941712429737944        1.4465296979690794        3.4134900417736773     
          55   2.7867174270651840      -0.57240338596971951        1.4632231823516415        3.6775372234471062     
          56   2.8551077324956822      -0.57240338596971951        1.4632231823516415        3.7459275288776039     
          57   2.7404372304518776      -0.57142827429778476        1.4619763219976425        3.6309852781517353     
          58   2.7053561633795389      -0.57142827429778476        1.4619763219976425        3.5959042110793966     
          59   2.4552178751566185      -0.57015923748049935        1.4603520297826129        3.3454106674587321     
          60   3.1568001504929710      -0.58298270321748336        1.4766831217193759        4.0505005689948632     
          61   3.1565698169037053      -0.58298270321748336        1.4766831217193759        4.0502702354055984     
